"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","고등부1학년 전입학생수","고등부1학년 전출학생수","고등부1학년 전체학생수","고등부2학년 전입학생수","고등부2학년 전출학생수","고등부2학년 전체학생수","고등부3학년 전입학생수","고등부3학년 전출학생수","고등부3학년 전체학생수","전입학생수(계)","전출학생수(계)","전체학생수(계)"
"인천광역시교육청","인천광역시교육청","인천광역시 계양구","S040000189","계산공업고등학교","04","공립","N","","1","2","321","1","0","287","0","0","303","2","2","911"
"인천광역시교육청","인천광역시교육청","인천광역시 계양구","S040000190","계산여자고등학교","04","공립","N","","5","6","325","1","5","396","1","0","416","7","11","1137"
"인천광역시교육청","인천광역시교육청","인천광역시 계양구","S040000191","계양고등학교","04","공립","N","","6","17","371","3","6","377","0","0","464","9","23","1212"
"인천광역시교육청","인천광역시교육청","인천광역시 중구","S040000192","광성고등학교","04","사립","N","","0","4","224","0","2","219","0","0","251","0","6","694"
"인천광역시교육청","인천광역시교육청","인천광역시 강화군","S040000194","교동고등학교","04","공립","N","","0","1","22","0","0","14","0","0","25","0","1","61"
"인천광역시교육청","인천광역시교육청","인천광역시 강화군","S040000195","산마을고등학교","04","사립","N","","0","0","21","2","0","21","0","0","20","2","0","62"
"인천광역시교육청","인천광역시교육청","인천광역시 서구","S040000198","대인고등학교","04","사립","N","","8","11","486","2","3","539","0","1","554","10","15","1579"
"인천광역시교육청","인천광역시교육청","인천광역시 옹진군","S040000200","대청고등학교","04","공립","N","","0","2","6","0","0","9","0","0","6","0","2","21"
"인천광역시교육청","인천광역시교육청","인천광역시 동구","S040000201","인천재능고등학교","04","사립","N","","11","5","291","1","0","267","0","0","266","12","5","824"
"인천광역시교육청","인천광역시교육청","인천광역시 강화군","S040000202","덕신고등학교","04","사립","N","","2","4","108","0","2","104","1","0","103","3","6","315"
"인천광역시교육청","인천광역시교육청","인천광역시 옹진군","S040000203","덕적고등학교","04","공립","N","","0","2","7","0","0","5","0","0","9","0","2","21"
"인천광역시교육청","인천광역시교육청","인천광역시 동구","S040000204","동산고등학교","04","사립","N","","4","9","242","1","5","236","0","0","261","5","14","739"
"인천광역시교육청","인천광역시교육청","인천광역시 남동구","S040000205","동인천고등학교","04","공립","N","","8","11","335","2","3","353","0","1","434","10","15","1122"
"인천광역시교육청","인천광역시교육청","인천광역시 부평구","S040000207","명신여자고등학교","04","사립","N","","3","6","301","2","1","287","1","1","311","6","8","899"
"인천광역시교육청","인천광역시교육청","인천광역시 남동구","S040000209","인천금융고등학교","04","사립","N","","12","3","332","3","2","299","0","0","299","15","5","930"
"인천광역시교육청","인천광역시교육청","인천광역시 남동구","S040000210","문일여자고등학교","04","사립","N","","5","12","431","2","3","465","2","1","492","9","16","1388"
"인천광역시교육청","인천광역시교육청","인천광역시 미추홀구","S040000211","문학정보고등학교","04","공립","N","","0","6","301","0","2","263","0","0","270","0","8","834"
"인천광역시교육청","인천광역시교육청","인천광역시 옹진군","S040000212","백령고등학교","04","공립","N","","0","0","25","0","0","29","0","0","26","0","0","80"
"인천광역시교육청","인천광역시교육청","인천광역시 서구","S040000213","백석고등학교","04","공립","N","","18","17","499","16","6","470","0","2","559","34","25","1528"
"인천광역시교육청","인천광역시교육청","인천광역시 부평구","S040000214","부개여자고등학교","04","공립","N","","8","9","370","4","6","363","2","0","411","14","15","1144"
"인천광역시교육청","인천광역시교육청","인천광역시 부평구","S040000215","부광고등학교","04","공립","N","","2","8","408","0","1","401","0","1","406","2","10","1215"
"인천광역시교육청","인천광역시교육청","인천광역시 부평구","S040000216","부광여자고등학교","04","공립","N","","4","10","335","3","4","321","0","1","291","7","15","947"
"인천광역시교육청","인천광역시교육청","인천광역시 부평구","S040000217","부평고등학교","04","공립","N","","7","15","442","4","3","422","2","1","435","13","19","1299"
"인천광역시교육청","인천광역시교육청","인천광역시 부평구","S040000218","부평공업고등학교","04","공립","N","","0","0","315","0","0","283","0","0","291","0","0","889"
"인천광역시교육청","인천광역시교육청","인천광역시 서구","S040000219","인천세무고등학교","04","사립","N","","5","2","331","0","0","296","0","0","300","5","2","927"
"인천광역시교육청","인천광역시교육청","인천광역시 부평구","S040000220","부평여자고등학교","04","공립","N","","4","4","431","1","7","388","1","0","420","6","11","1239"
"인천광역시교육청","인천광역시교육청","인천광역시 부평구","S040000221","인천미래생활고등학교","04","공립","N","","8","5","318","1","1","296","0","0","295","9","6","909"
"인천광역시교육청","인천광역시교육청","인천광역시 강화군","S040000225","한국글로벌셰프고등학교","04","사립","N","","9","9","108","1","4","99","0","1","50","10","14","257"
"인천광역시교육청","인천광역시교육청","인천광역시 부평구","S040000227","삼산고등학교","04","공립","N","","10","11","348","3","4","340","1","1","359","14","16","1047"
"인천광역시교육청","인천광역시교육청","인천광역시 강화군","S040000228","서도고등학교","04","공립","N","","0","0","1","1","0","2","0","0","4","1","0","7"
"인천광역시교육청","인천광역시교육청","인천광역시 계양구","S040000229","서운고등학교","04","공립","N","","6","12","331","0","8","374","0","0","419","6","20","1124"
"인천광역시교육청","인천광역시교육청","인천광역시 서구","S040000230","서인천고등학교","04","사립","N","","20","16","569","13","6","558","0","2","558","33","24","1685"
"인천광역시교육청","인천광역시교육청","인천광역시 남동구","S040000231","석정여자고등학교","04","공립","N","","4","7","314","4","3","298","0","0","364","8","10","976"
"인천광역시교육청","인천광역시교육청","인천광역시 미추홀구","S040000232","선인고등학교","04","공립","N","","1","9","206","3","5","200","0","0","277","4","14","683"
"인천광역시교육청","인천광역시교육청","인천광역시 미추홀구","S040000233","인천비즈니스고등학교","04","공립","N","","4","0","327","0","0","287","0","0","282","4","0","896"
"인천광역시교육청","인천광역시교육청","인천광역시 부평구","S040000235","세일고등학교","04","사립","N","","4","18","344","1","4","348","0","0","428","5","22","1120"
"인천광역시교육청","인천광역시교육청","인천광역시 연수구","S040000236","송도고등학교","04","사립","N","","5","6","416","2","6","455","0","1","472","7","13","1343"
"인천광역시교육청","인천광역시교육청","인천광역시 남동구","S040000237","숭덕여자고등학교","04","사립","N","","4","4","426","4","5","420","0","0","464","8","9","1310"
"인천광역시교육청","인천광역시교육청","인천광역시 남동구","S040000238","신명여자고등학교","04","사립","N","","5","6","382","6","1","418","0","0","428","11","7","1228"
"인천광역시교육청","인천광역시교육청","인천광역시 연수구","S040000239","연수고등학교","04","공립","N","","5","8","406","1","5","442","0","1","467","6","14","1315"
"인천광역시교육청","인천광역시교육청","인천광역시 연수구","S040000240","연수여자고등학교","04","공립","N","","8","6","369","3","2","433","0","0","455","11","8","1257"
"인천광역시교육청","인천광역시교육청","인천광역시 옹진군","S040000242","연평고등학교","04","공립","N","","3","0","8","3","0","7","0","0","7","6","0","22"
"인천광역시교육청","인천광역시교육청","인천광역시 부평구","S040000244","인천외국어고등학교","04","사립","N","","7","21","310","1","3","262","0","0","303","8","24","875"
"인천광역시교육청","인천광역시교육청","인천광역시 중구","S040000245","영종국제물류고등학교","04","공립","N","","2","0","91","1","0","83","0","0","83","3","0","257"
"인천광역시교육청","인천광역시교육청","인천광역시 동구","S040000248","영화국제관광고등학교","04","사립","N","","7","5","311","0","3","292","0","0","304","7","8","907"
"인천광역시교육청","인천광역시교육청","인천광역시 미추홀구","S040000252","인천대중예술고등학교","04","공립","N","","11","10","357","2","6","339","0","0","266","13","16","962"
"인천광역시교육청","인천광역시교육청","인천광역시 미추홀구","S040000253","인천소방고등학교","04","공립","N","","7","4","359","1","1","317","0","0","363","8","5","1039"
"인천광역시교육청","인천광역시교육청","인천광역시 미추홀구","S040000254","인명여자고등학교","04","사립","N","","11","9","483","7","2","519","0","0","516","18","11","1518"
"인천광역시교육청","인천광역시교육청","인천광역시 중구","S040000255","인성여자고등학교","04","사립","N","","8","7","190","0","7","173","1","0","214","9","14","577"
"인천광역시교육청","인천광역시교육청","인천광역시 중구","S040000256","인일여자고등학교","04","공립","N","","3","4","360","3","0","304","0","0","362","6","4","1026"
"인천광역시교육청","인천광역시교육청","인천광역시 남동구","S040000257","인제고등학교","04","사립","N","","0","4","418","5","4","447","1","0","440","6","8","1305"
"인천광역시교육청","인천광역시교육청","인천광역시 미추홀구","S040000258","인천고등학교","04","공립","N","","0","7","525","0","5","508","0","0","483","0","12","1516"
"인천광역시교육청","인천광역시교육청","인천광역시 중구","S040000259","인천공항고등학교","04","공립","N","","26","7","267","10","2","288","1","0","237","37","9","792"
"인천광역시교육청","인천광역시교육청","인천광역시 중구","S040000260","인천과학고등학교","04","공립","N","","0","0","92","0","0","90","0","0","10","0","0","192"
"인천광역시교육청","인천광역시교육청","인천광역시 미추홀구","S040000261","인천기계공업고등학교","04","공립","N","","8","2","440","5","3","432","0","0","420","13","5","1292"
"인천광역시교육청","인천광역시교육청","인천광역시 남동구","S040000262","인천남고등학교","04","공립","N","","12","13","318","5","7","298","1","1","304","18","21","920"
"인천광역시교육청","인천광역시교육청","인천광역시 연수구","S040000263","인천대건고등학교","04","사립","N","","5","7","371","2","7","451","0","0","421","7","14","1243"
"인천광역시교육청","인천광역시교육청","인천광역시 서구","S040000264","인천디자인고등학교","04","공립","N","","3","5","315","4","1","274","0","0","274","7","6","863"
"인천광역시교육청","인천광역시교육청","인천광역시 연수구","S040000265","박문여자고등학교","04","사립","N","","0","0","214","0","1","298","2","0","256","2","1","768"
"인천광역시교육청","인천광역시교육청","인천광역시 연수구","S040000267","인천생활과학고등학교","04","공립","N","","3","1","249","1","1","228","0","1","234","4","3","711"
"인천광역시교육청","인천광역시교육청","인천광역시 연수구","S040000269","인천여자고등학교","04","공립","N","","12","6","438","7","2","418","0","0","454","19","8","1310"
"인천광역시교육청","인천광역시교육청","인천광역시 연수구","S040000271","인천뷰티예술고등학교","04","공립","N","","5","3","304","2","0","257","0","1","262","7","4","823"
"인천광역시교육청","인천광역시교육청","인천광역시 중구","S040000273","인천여자상업고등학교","04","공립","N","","0","1","359","0","3","318","0","0","331","0","4","1008"
"인천광역시교육청","인천광역시교육청","인천광역시 남동구","S040000275","인천예술고등학교","04","공립","N","","6","0","165","8","0","155","0","0","169","14","0","489"
"인천광역시교육청","인천광역시교육청","인천광역시 미추홀구","S040000276","인천전자마이스터고등학교","04","공립","N","","0","2","161","0","0","156","0","0","158","0","2","475"
"인천광역시교육청","인천광역시교육청","인천광역시 중구","S040000277","인천정보과학고등학교","04","공립","N","","12","1","424","1","0","374","0","1","376","13","2","1174"
"인천광역시교육청","인천광역시교육청","인천광역시 중구","S040000279","인천중앙여자상업고등학교","04","사립","N","","0","8","301","0","0","266","0","0","274","0","8","841"
"인천광역시교육청","인천광역시교육청","인천광역시 서구","S040000280","인천체육고등학교","04","공립","N","","10","9","101","6","3","91","2","0","84","18","12","276"
"인천광역시교육청","인천광역시교육청","인천광역시 연수구","S040000283","인천해양과학고등학교","04","공립","N","","2","2","304","1","1","288","0","1","285","3","4","877"
"인천광역시교육청","인천광역시교육청","인천광역시 부평구","S040000284","인평자동차고등학교","04","사립","N","","0","0","181","1","0","157","1","0","164","2","0","502"
"인천광역시교육청","인천광역시교육청","인천광역시 미추홀구","S040000285","인하대학교사범대학부속고등학교","04","사립","N","","14","10","345","1","2","363","0","0","312","15","12","1020"
"인천광역시교육청","인천광역시교육청","인천광역시 미추홀구","S040000286","인항고등학교","04","사립","N","","2","7","268","1","1","273","0","0","284","3","8","825"
"인천광역시교육청","인천광역시교육청","인천광역시 미추홀구","S040000287","인화여자고등학교","04","공립","N","","1","2","208","0","0","197","0","1","248","1","3","653"
"인천광역시교육청","인천광역시교육청","인천광역시 미추홀구","S040000288","정석항공과학고등학교","04","사립","N","","4","3","241","0","0","216","0","0","280","4","3","737"
"인천광역시교육청","인천광역시교육청","인천광역시 중구","S040000289","제물포고등학교","04","공립","N","","4","15","262","2","8","281","2","1","269","8","24","812"
"인천광역시교육청","인천광역시교육청","인천광역시 부평구","S040000291","제일고등학교","04","사립","N","","5","5","256","1","2","247","0","0","301","6","7","804"
"인천광역시교육청","인천광역시교육청","인천광역시 연수구","S040000292","인천바이오과학고등학교","04","공립","N","","8","5","303","4","0","284","1","0","271","13","5","858"
"인천광역시교육청","인천광역시교육청","인천광역시 미추홀구","S040000293","학익고등학교","04","공립","N","","4","5","263","2","1","279","0","0","302","6","6","844"
"인천광역시교육청","인천광역시교육청","인천광역시 미추홀구","S040000294","학익여자고등학교","04","공립","N","","10","8","474","2","4","484","1","0","490","13","12","1448"
"인천광역시교육청","인천광역시교육청","인천광역시 서구","S040000295","한국주얼리고등학교","04","사립","N","","7","1","120","2","0","110","0","0","113","9","1","343"
"인천광역시교육청","인천광역시교육청","인천광역시 계양구","S040000298","인천효성고등학교","04","공립","N","","7","7","350","0","4","362","0","0","417","7","11","1129"
"인천광역시교육청","인천광역시교육청","인천광역시 서구","S040001696","가림고등학교","04","공립","N","","6","9","469","1","0","381","0","0","400","7","9","1250"
"인천광역시교육청","인천광역시교육청","인천광역시 계양구","S040001705","작전여자고등학교","04","공립","N","","8","6","328","2","3","369","1","0","367","11","9","1064"
"인천광역시교육청","인천광역시교육청","인천광역시 계양구","S040001706","안남고등학교","04","공립","N","","10","11","298","0","8","353","2","0","358","12","19","1009"
"인천광역시교육청","인천광역시교육청","인천광역시 계양구","S040001707","작전고등학교","04","공립","N","","7","8","369","3","3","381","1","0","399","11","11","1149"
"인천광역시교육청","인천광역시교육청","인천광역시 연수구","S040001708","옥련여자고등학교","04","공립","N","","8","10","349","4","3","422","0","1","426","12","14","1197"
"인천광역시교육청","인천광역시교육청","인천광역시 서구","S040001709","가좌고등학교","04","공립","N","","6","5","399","6","3","326","1","0","413","13","8","1138"
"인천광역시교육청","인천광역시교육청","인천광역시 계양구","S040001710","인천예일고등학교","04","공립","N","","0","0","335","0","0","310","0","0","321","0","0","966"
"인천광역시교육청","인천광역시교육청","인천광역시 부평구","S040001712","부개고등학교","04","공립","N","","13","11","345","0","3","352","0","2","377","13","16","1074"
"인천광역시교육청","인천광역시교육청","인천광역시 부평구","S040001713","인천산곡고등학교","04","공립","N","","10","11","354","1","2","326","0","1","343","11","14","1023"
"인천광역시교육청","인천광역시교육청","인천광역시 부평구","S040001714","인천부흥고등학교","04","공립","N","","20","13","344","7","5","277","1","0","298","28","18","919"
"인천광역시교육청","인천광역시교육청","인천광역시 남동구","S040001742","도림고등학교","04","공립","N","","4","8","253","1","1","273","0","0","248","5","9","774"
"인천광역시교육청","인천광역시교육청","인천광역시 서구","S040001786","인천원당고등학교","04","공립","N","","15","12","406","2","2","374","0","3","353","17","17","1133"
"인천광역시교육청","인천광역시교육청","인천광역시 연수구","S040001787","신송고등학교","04","공립","N","","11","7","347","2","4","435","1","1","429","14","12","1211"
"인천광역시교육청","인천광역시교육청","인천광역시 부평구","S040001807","인천영선고등학교","04","공립","N","","7","6","372","3","3","304","0","0","348","10","9","1024"
"인천광역시교육청","인천광역시교육청","인천광역시 남동구","S040001810","인천논현고등학교","04","공립","N","","5","6","273","5","2","339","0","0","329","10","8","941"
"인천광역시교육청","인천광역시교육청","인천광역시 부평구","S040001812","인천진산과학고등학교","04","공립","N","","0","2","78","0","2","185","0","0","330","0","4","593"
"인천광역시교육청","인천광역시교육청","인천광역시 중구","S040001817","인천국제고등학교","04","공립","N","","0","2","141","0","1","136","0","0","142","0","3","419"
"인천광역시교육청","인천광역시교육청","인천광역시 남동구","S040001818","인천만수고등학교","04","공립","N","","4","7","336","2","4","372","0","0","351","6","11","1059"
"인천광역시교육청","인천광역시교육청","인천광역시 서구","S040001820","인천신현고등학교","04","공립","N","","7","2","334","4","5","305","1","0","320","12","7","959"
"인천광역시교육청","인천광역시교육청","인천광역시 남동구","S040001822","인천남동고등학교","04","공립","N","","9","6","314","1","4","360","0","0","352","10","10","1026"
"인천광역시교육청","인천광역시교육청","인천광역시 남동구","S040001957","미추홀외국어고등학교","04","공립","N","","3","9","197","0","3","190","0","0","187","3","12","574"
"인천광역시교육청","인천광역시교육청","인천광역시 부평구","S040001963","인천상정고등학교","04","공립","N","","2","9","204","0","8","175","0","2","203","2","19","582"
"인천광역시교육청","인천광역시교육청","인천광역시 계양구","S040001967","인천세원고등학교","04","공립","N","","5","9","304","1","4","320","0","0","291","6","13","915"
"인천광역시교육청","인천광역시교육청","인천광역시 남동구","S040001969","인천고잔고등학교","04","공립","N","","3","17","314","4","3","342","1","0","352","8","20","1008"
"인천광역시교육청","인천광역시교육청","인천광역시 연수구","S040001972","인천해송고등학교","04","공립","N","","9","10","316","9","7","353","0","0","376","18","17","1045"
"인천광역시교육청","인천광역시교육청","인천광역시 남동구","S040002020","인천송천고등학교","04","공립","N","","5","10","238","1","3","248","0","0","208","6","13","694"
"인천광역시교육청","인천광역시교육청","인천광역시 서구","S040002023","인천청라고등학교","04","공립","N","","20","7","273","13","2","325","2","0","212","35","9","810"
"인천광역시교육청","인천광역시교육청","인천광역시 서구","S040002025","인천초은고등학교","04","공립","N","","13","12","310","17","7","316","0","0","243","30","19","869"
"인천광역시교육청","인천광역시교육청","인천광역시 연수구","S040002083","인천연송고등학교","04","공립","N","","14","15","315","0","0","0","0","0","0","14","15","315"
"인천광역시교육청","인천광역시교육청","인천광역시 중구","S040002092","인천영종고등학교","04","공립","N","","22","6","57","2","0","0","0","0","0","24","6","57"
"인천광역시교육청","인천광역시교육청","인천광역시 서구","S040002161","인천해원고등학교","04","공립","N","","29","22","238","0","0","0","0","0","0","29","22","238"
"인천광역시교육청","인천광역시교육청","인천광역시 중구","S040002162","인천하늘고등학교","04","사립","N","","5","12","225","0","1","226","1","0","184","6","13","635"
"인천광역시교육청","인천광역시교육청","인천광역시 옹진군","S040002186","인천영흥고등학교","04","공립","N","","3","2","42","2","1","34","0","0","0","5","3","76"
"인천광역시교육청","인천광역시교육청","인천광역시 연수구","S040000270","인천여자고등학교부설방송통신고등학교","11","공립","N","","2","0","130","2","1","146","1","0","154","5","1","430"
"인천광역시교육청","인천광역시교육청","인천광역시 중구","S040000290","제물포고등학교부설방송통신고등학교","11","공립","N","","1","3","65","0","3","76","0","2","78","1","8","219"
"광주광역시교육청","교육부","광주광역시 북구","S000003516","전남대학교사범대학부설고등학교","04","국립","N","","9","4","308","2","0","308","0","0","306","11","4","922"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000088","고려고등학교","04","사립","N","","6","0","386","0","1","388","1","0","351","7","1","1125"
"광주광역시교육청","광주광역시교육청","광주광역시 서구","S050000089","광덕고등학교","04","사립","N","","3","1","386","2","3","384","0","0","352","5","4","1122"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050000092","광일고등학교","04","사립","N","","23","11","416","9","3","124","1","0","236","33","14","776"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000093","광주경신여자고등학교","04","사립","N","","3","8","372","2","1","383","0","1","442","5","10","1197"
"광주광역시교육청","광주광역시교육청","광주광역시 동구","S050000094","광주고등학교","04","공립","N","","7","5","284","3","2","283","0","0","283","10","7","850"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000096","광주과학고등학교","04","공립","N","","0","1","81","0","0","77","0","0","16","0","1","174"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000097","광주공업고등학교","04","공립","N","","1","2","622","0","3","607","0","0","601","1","5","1830"
"광주광역시교육청","광주광역시교육청","광주광역시 서구","S050000100","광주대동고등학교","04","사립","N","","1","5","343","3","2","342","0","1","337","4","8","1022"
"광주광역시교육청","광주광역시교육청","광주광역시 남구","S050000101","광주동성고등학교","04","사립","N","","3","8","300","2","2","349","0","0","317","5","10","966"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000102","광주동신고등학교","04","사립","N","","5","3","349","10","2","345","0","0","343","15","5","1037"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000103","광주동신여자고등학교","04","사립","N","","4","1","447","4","2","387","2","2","409","10","5","1243"
"광주광역시교육청","광주광역시교육청","광주광역시 서구","S050000107","광주서석고등학교","04","사립","N","","4","2","345","1","2","346","0","0","349","5","4","1040"
"광주광역시교육청","광주광역시교육청","광주광역시 남구","S050000108","광주석산고등학교","04","사립","N","","3","7","343","3","1","381","0","0","336","6","8","1060"
"광주광역시교육청","광주광역시교육청","광주광역시 남구","S050000109","광주수피아여자고등학교","04","사립","N","","4","18","447","1","3","467","0","1","441","5","22","1355"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000110","광주숭일고등학교","04","사립","N","","4","3","372","2","3","418","1","0","421","7","6","1211"
"광주광역시교육청","광주광역시교육청","광주광역시 서구","S050000112","광주여자고등학교","04","공립","N","","6","5","417","4","4","333","0","1","430","10","10","1180"
"광주광역시교육청","광주광역시교육청","광주광역시 남구","S050000114","광주여자상업고등학교","04","사립","N","","1","1","283","0","0","276","0","0","342","1","1","901"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000116","광주예술고등학교","04","공립","N","","0","0","144","0","0","160","0","0","172","0","0","476"
"광주광역시교육청","광주광역시교육청","광주광역시 남구","S050000118","광주인성고등학교","04","사립","N","","1","3","339","0","2","379","0","0","334","1","5","1052"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000119","광주자연과학고등학교","04","공립","N","","0","0","221","1","2","224","0","0","209","1","2","654"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050000120","광주소프트웨어마이스터고등학교","04","공립","N","","4","6","257","1","6","215","0","2","233","5","14","705"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050000121","광주전자공업고등학교","04","공립","N","","4","1","495","0","0","496","0","0","487","4","1","1478"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050000122","광주자동화설비공업고등학교","04","공립","N","","0","0","83","0","0","76","0","0","80","0","0","239"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000123","광주제일고등학교","04","공립","N","","1","2","289","0","1","279","0","0","279","1","3","847"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000125","금호중앙여자고등학교","04","사립","N","","2","5","379","1","1","395","0","0","465","3","6","1239"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050000126","광주진흥고등학교","04","사립","N","","6","1","346","5","2","353","0","0","346","11","3","1045"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000127","광주체육고등학교","04","공립","N","","8","9","100","4","2","86","1","0","92","13","11","278"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000128","국제고등학교","04","사립","N","","5","8","374","2","1","378","0","0","381","7","9","1133"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000129","금파공업고등학교","04","사립","N","","2","4","318","0","5","293","0","0","284","2","9","895"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000131","금호고등학교","04","사립","N","","3","6","307","1","2","346","0","0","308","4","8","961"
"광주광역시교육청","광주광역시교육청","광주광역시 남구","S050000133","대광여자고등학교","04","사립","N","","2","11","443","1","2","348","0","0","443","3","13","1234"
"광주광역시교육청","광주광역시교육청","광주광역시 남구","S050000134","대성여자고등학교","04","사립","N","","5","16","454","3","4","454","0","1","411","8","21","1319"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050000135","동명고등학교","04","사립","N","","7","1","81","3","1","62","0","0","61","10","2","204"
"광주광역시교육청","광주광역시교육청","광주광역시 남구","S050000136","동아여자고등학교","04","사립","N","","4","11","438","1","3","431","0","1","448","5","15","1317"
"광주광역시교육청","광주광역시교육청","광주광역시 남구","S050000137","동일미래과학고등학교","04","사립","N","","17","7","446","8","3","428","0","1","406","25","11","1280"
"광주광역시교육청","광주광역시교육청","광주광역시 남구","S050000138","문성고등학교","04","사립","N","","6","6","340","0","3","371","0","2","347","6","11","1058"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050000139","보문고등학교","04","사립","N","","2","3","290","3","0","80","1","1","208","6","4","578"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000142","살레시오고등학교","04","사립","N","","6","3","342","1","1","348","0","0","346","7","4","1036"
"광주광역시교육청","광주광역시교육청","광주광역시 동구","S050000143","살레시오여자고등학교","04","사립","N","","2","4","370","0","3","342","0","0","343","2","7","1055"
"광주광역시교육청","광주광역시교육청","광주광역시 서구","S050000144","상무고등학교","04","공립","N","","4","11","299","3","2","316","1","2","366","8","15","981"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000145","서강고등학교","04","사립","N","","8","8","410","0","4","429","0","0","452","8","12","1291"
"광주광역시교육청","광주광역시교육청","광주광역시 남구","S050000146","서진여자고등학교","04","사립","N","","15","16","491","2","4","401","0","0","398","17","20","1290"
"광주광역시교육청","광주광역시교육청","광주광역시 남구","S050000147","설월여자고등학교","04","사립","N","","2","12","402","2","1","374","0","0","407","4","13","1183"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050000148","명진고등학교","04","사립","N","","6","3","301","4","3","285","0","0","326","10","6","912"
"광주광역시교육청","광주광역시교육청","광주광역시 남구","S050000149","송원고등학교","04","사립","N","","37","29","238","6","6","206","0","0","239","43","35","683"
"광주광역시교육청","광주광역시교육청","광주광역시 남구","S050000150","송원여자고등학교","04","사립","N","","0","6","291","0","3","289","0","0","288","0","9","868"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050000153","숭덕고등학교","04","사립","N","","9","19","308","5","3","312","0","0","307","14","22","927"
"광주광역시교육청","광주광역시교육청","광주광역시 남구","S050000154","숭의과학기술고등학교","04","사립","N","","17","20","573","7","4","476","0","1","462","24","25","1511"
"광주광역시교육청","광주광역시교육청","광주광역시 서구","S050000155","전남고등학교","04","공립","N","","3","5","303","1","2","310","0","1","383","4","8","996"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050000156","전남공업고등학교","04","공립","N","","1","6","474","1","3","476","1","1","466","3","10","1416"
"광주광역시교육청","광주광역시교육청","광주광역시 동구","S050000161","전남여자고등학교","04","공립","N","","1","6","376","2","4","270","1","2","366","4","12","1012"
"광주광역시교육청","광주광역시교육청","광주광역시 북구","S050000163","전남여자상업고등학교","04","사립","N","","11","1","285","0","0","347","0","0","353","11","1","985"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050000165","정광고등학교","04","사립","N","","5","9","374","2","0","388","1","0","393","8","9","1155"
"광주광역시교육청","광주광역시교육청","광주광역시 동구","S050000166","조선대학교부속고등학교","04","사립","N","","2","8","336","1","1","347","0","0","340","3","9","1023"
"광주광역시교육청","광주광역시교육청","광주광역시 동구","S050000167","조선대학교여자고등학교","04","사립","N","","2","3","343","0","0","377","0","0","429","2","3","1149"
"광주광역시교육청","광주광역시교육청","광주광역시 남구","S050000168","호남삼육고등학교","04","사립","N","","7","9","111","2","2","110","0","0","102","9","11","323"
"광주광역시교육청","광주광역시교육청","광주광역시 남구","S050001096","송원여자상업고등학교","04","사립","N","","4","1","283","0","2","268","0","0","257","4","3","808"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050001118","운남고등학교","04","공립","N","","12","8","374","3","4","322","0","5","391","15","17","1087"
"광주광역시교육청","광주광역시교육청","광주광역시 서구","S050001119","풍암고등학교","04","공립","N","","4","16","376","3","2","355","1","0","346","8","18","1077"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050001155","첨단고등학교","04","공립","N","","11","10","377","2","4","431","1","0","462","14","14","1270"
"광주광역시교육청","광주광역시교육청","광주광역시 서구","S050001226","상일여자고등학교","04","공립","N","","6","5","291","3","1","296","0","0","289","9","6","876"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050001230","장덕고등학교","04","공립","N","","11","8","415","3","2","320","0","0","463","14","10","1198"
"광주광역시교육청","광주광역시교육청","광주광역시 광산구","S050001232","수완고등학교","04","공립","N","","4","6","372","3","4","362","2","0","434","9","10","1168"
