"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","고등부1학년 전입학생수","고등부1학년 전출학생수","고등부1학년 전체학생수","고등부2학년 전입학생수","고등부2학년 전출학생수","고등부2학년 전체학생수","고등부3학년 전입학생수","고등부3학년 전출학생수","고등부3학년 전체학생수","전입학생수(계)","전출학생수(계)","전체학생수(계)"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000339","개금고등학교","04","공립","N","","1","1","164","1","1","188","1","0","199","3","2","551"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000340","건국고등학교","04","사립","N","","0","0","174","0","2","203","0","0","192","0","2","569"
"부산광역시교육청","부산광역시교육청","부산광역시 서구","S020000342","경남고등학교","04","공립","N","","6","2","203","0","1","214","0","0","235","6","3","652"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000344","경남공업고등학교","04","공립","N","","10","8","256","4","3","300","0","0","290","14","11","846"
"부산광역시교육청","부산광역시교육청","부산광역시 서구","S020000345","부경고등학교","04","공립","N","","27","15","194","8","8","209","0","0","202","35","23","605"
"부산광역시교육청","부산광역시교육청","부산광역시 동구","S020000346","경남여자고등학교","04","공립","N","","10","4","238","1","2","270","1","1","294","12","7","802"
"부산광역시교육청","부산광역시교육청","부산광역시 서구","S020000349","경성전자고등학교","04","사립","N","","3","5","174","0","3","174","0","0","175","3","8","523"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000350","경원고등학교","04","사립","N","","8","9","207","2","3","260","1","0","253","11","12","720"
"부산광역시교육청","부산광역시교육청","부산광역시 강서구","S020000352","경일고등학교","04","사립","N","","9","6","155","5","2","179","0","0","165","14","8","499"
"부산광역시교육청","부산광역시교육청","부산광역시 북구","S020000353","경혜여자고등학교","04","사립","N","","3","7","194","1","2","243","1","0","238","5","9","675"
"부산광역시교육청","부산광역시교육청","부산광역시 연제구","S020000356","계성여자상업고등학교","04","사립","N","","2","9","197","2","1","193","0","0","192","4","10","582"
"부산광역시교육청","부산광역시교육청","부산광역시 영도구","S020000357","광명고등학교","04","사립","N","","2","1","151","1","3","170","0","0","176","3","4","497"
"부산광역시교육청","부산광역시교육청","부산광역시 사상구","S020000359","구덕고등학교","04","공립","N","","12","1","204","4","0","231","0","0","210","16","1","645"
"부산광역시교육청","부산광역시교육청","부산광역시 동구","S020000362","금성고등학교","04","사립","N","","2","0","167","1","0","172","0","0","177","3","0","516"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000364","금정고등학교","04","공립","N","","3","1","263","1","1","272","0","0","263","4","2","798"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000365","금정여자고등학교","04","공립","N","","6","7","194","0","0","211","0","0","212","6","7","617"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000367","금정전자고등학교","04","사립","N","","0","11","173","0","0","202","0","0","162","0","11","537"
"부산광역시교육청","부산광역시교육청","부산광역시 기장군","S020000368","기장고등학교","04","공립","N","","19","9","367","8","5","421","2","0","394","29","14","1182"
"부산광역시교육청","부산광역시교육청","부산광역시 북구","S020000370","낙동고등학교","04","공립","N","","15","8","280","1","3","334","0","0","337","16","11","951"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000371","남산고등학교","04","공립","N","","10","6","237","10","2","275","3","1","281","23","9","793"
"부산광역시교육청","부산광역시교육청","부산광역시 중구","S020000372","남성여자고등학교","04","사립","N","","3","7","210","0","1","244","0","3","239","3","11","693"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000373","내성고등학교","04","공립","N","","5","2","206","2","1","236","1","0","251","8","3","693"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000374","다대고등학교","04","공립","N","","2","5","262","4","2","312","1","0","262","7","7","836"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000375","대광고등학교","04","사립","N","","7","17","92","0","0","113","0","0","100","7","17","305"
"부산광역시교육청","부산광역시교육청","부산광역시 사상구","S020000376","대덕여자고등학교","04","사립","N","","5","6","193","2","2","232","0","0","228","7","8","653"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000377","대동고등학교","04","사립","N","","8","5","266","1","1","330","0","0","309","9","6","905"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000378","대명여자고등학교","04","사립","N","","0","0","306","0","0","330","0","0","297","0","0","933"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000380","대양고등학교","04","사립","N","","0","6","193","1","1","208","0","0","192","1","7","593"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000381","대연고등학교","04","사립","N","","9","14","230","3","5","264","0","1","263","12","20","757"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000383","세연고등학교","04","사립","N","","2","11","250","2","1","236","0","0","224","4","12","710"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000387","대진전자통신고등학교","04","사립","N","","2","4","250","0","0","272","0","0","258","2","4","780"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000389","부산마케팅고등학교","04","사립","N","","0","1","250","1","1","257","0","0","302","1","2","809"
"부산광역시교육청","부산광역시교육청","부산광역시 강서구","S020000390","덕문고등학교","04","공립","N","","2","0","51","1","0","45","0","0","47","3","0","143"
"부산광역시교육청","부산광역시교육청","부산광역시 수영구","S020000391","덕문여자고등학교","04","사립","N","","9","24","334","1","9","359","1","2","355","11","35","1048"
"부산광역시교육청","부산광역시교육청","부산광역시 동구","S020000393","데레사여자고등학교","04","사립","N","","5","2","228","0","2","304","0","0","296","5","4","828"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000394","동래고등학교","04","공립","N","","14","11","321","10","5","373","0","2","364","24","18","1058"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000397","동래여자고등학교","04","사립","N","","1","17","204","0","0","236","0","0","251","1","17","691"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000399","동래원예고등학교","04","공립","N","","2","0","186","0","1","195","0","0","172","2","1","553"
"부산광역시교육청","부산광역시교육청","부산광역시 북구","S020000400","삼정고등학교","04","사립","N","","10","6","234","1","1","301","0","1","281","11","8","816"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000402","동명공업고등학교","04","사립","N","","7","5","144","1","1","202","0","0","185","8","6","531"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000406","동아고등학교","04","사립","N","","10","13","272","1","4","367","0","1","356","11","18","995"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000407","동아공업고등학교","04","사립","N","","3","0","177","1","0","209","0","0","204","4","0","590"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000409","동의공업고등학교","04","사립","N","","0","5","175","0","3","175","0","0","243","0","8","593"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000410","동인고등학교","04","사립","N","","5","7","299","1","1","378","1","0","384","7","8","1061"
"부산광역시교육청","부산광역시교육청","부산광역시 중구","S020000411","동주여자고등학교","04","사립","N","","3","0","212","1","2","234","0","0","225","4","2","671"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000412","동천고등학교","04","사립","N","","2","7","254","2","2","312","0","0","297","4","9","863"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000415","세정고등학교","04","사립","N","","2","7","195","0","1","200","0","1","166","2","9","561"
"부산광역시교육청","부산광역시교육청","부산광역시 북구","S020000416","만덕고등학교","04","공립","N","","5","6","236","1","4","253","0","0","257","6","10","746"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000418","문현여자고등학교","04","공립","N","","5","0","227","2","0","274","0","0","265","7","0","766"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000421","배정고등학교","04","사립","N","","3","7","164","2","0","174","0","0","202","5","7","540"
"부산광역시교육청","부산광역시교육청","부산광역시 강서구","S020000424","부산강서고등학교","04","공립","N","","10","3","180","2","0","209","0","0","200","12","3","589"
"부산광역시교육청","부산광역시교육청","부산광역시 동구","S020000429","부산고등학교","04","공립","N","","5","10","189","0","2","206","0","0","209","5","12","604"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000432","부산공업고등학교","04","공립","N","","10","2","263","0","0","289","0","0","296","10","2","848"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000435","부산국제고등학교","04","공립","N","","6","8","175","0","4","173","0","0","175","6","12","523"
"부산광역시교육청","부산광역시교육청","부산광역시 영도구","S020000438","부산남고등학교","04","공립","N","","1","0","150","1","0","155","0","0","166","2","0","471"
"부산광역시교육청","부산광역시교육청","부산광역시 수영구","S020000440","부산남일고등학교","04","공립","N","","8","7","265","0","4","299","0","0","296","8","11","860"
"부산광역시교육청","부산광역시교육청","부산광역시 강서구","S020000441","부산대저고등학교","04","사립","N","","1","2","129","0","0","149","0","0","137","1","2","415"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000444","부산동고등학교","04","사립","N","","2","3","177","0","1","196","0","0","184","2","4","557"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000445","부산동성고등학교","04","사립","N","","0","0","199","4","3","220","0","0","202","4","3","621"
"부산광역시교육청","부산광역시교육청","부산광역시 수영구","S020000446","부산동여자고등학교","04","공립","N","","17","10","288","0","6","328","1","0","330","18","16","946"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000447","한국조형예술고등학교","04","공립","N","","3","6","162","2","2","178","0","0","160","5","8","500"
"부산광역시교육청","부산광역시교육청","부산광역시 중구","S020000448","부산디지털고등학교","04","사립","N","","4","9","144","1","2","162","0","0","178","5","11","484"
"부산광역시교육청","부산광역시교육청","부산광역시 강서구","S020000450","부산소프트웨어마이스터고등학교","04","공립","N","","2","4","94","0","0","74","0","0","114","2","4","282"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000452","개성고등학교","04","공립","N","","10","9","248","0","3","272","0","0","255","10","12","775"
"부산광역시교육청","부산광역시교육청","부산광역시 서구","S020000453","부산서여자고등학교","04","공립","N","","1","6","218","4","2","254","0","0","283","5","8","755"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000459","부산여자고등학교","04","공립","N","","5","7","331","1","2","375","1","0","382","7","9","1088"
"부산광역시교육청","부산광역시교육청","부산광역시 수영구","S020000461","부산여자상업고등학교","04","사립","N","","6","5","247","1","1","279","0","0","266","7","6","792"
"부산광역시교육청","부산광역시교육청","부산광역시 영도구","S020000462","부산영상예술고등학교","04","공립","N","","3","2","175","1","1","171","0","0","182","4","3","528"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000463","부산예술고등학교","04","사립","N","","22","17","402","4","3","397","0","0","393","26","20","1192"
"부산광역시교육청","부산광역시교육청","부산광역시 연제구","S020000464","부산외국어고등학교","04","사립","N","","14","20","253","1","3","230","0","0","226","15","23","709"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000467","부산자동차고등학교","04","공립","N","","0","8","121","0","1","111","0","0","120","0","9","352"
"부산광역시교육청","부산광역시교육청","부산광역시 기장군","S020000468","부산장안고등학교","04","공립","N","","0","1","130","1","2","141","0","0","144","1","3","415"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000469","부산전자공업고등학교","04","공립","N","","0","3","266","1","2","286","0","0","314","1","5","866"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000470","부산정보고등학교","04","사립","N","","11","16","249","1","2","285","0","0","275","12","18","809"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000471","배정미래고등학교","04","사립","N","","8","28","164","2","2","136","0","0","151","10","30","451"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000472","부산정보관광고등학교","04","사립","N","","4","0","201","4","2","234","0","0","231","8","2","666"
"부산광역시교육청","부산광역시교육청","부산광역시 서구","S020000473","부산관광고등학교","04","사립","N","","0","0","204","0","0","210","0","0","210","0","0","624"
"부산광역시교육청","부산광역시교육청","부산광역시 북구","S020000475","부산백양고등학교","04","공립","N","","11","3","202","3","1","242","1","0","227","15","4","671"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000478","부산중앙고등학교","04","공립","N","","10","2","167","4","1","206","0","0","206","14","3","579"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000479","부산중앙여자고등학교","04","공립","N","","17","13","322","7","4","346","0","0","389","24","17","1057"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000482","부산진고등학교","04","공립","N","","3","4","166","1","2","204","0","0","195","4","6","565"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000483","부산진여자고등학교","04","사립","N","","0","0","268","1","4","262","0","1","265","1","5","795"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000484","부산진여자상업고등학교","04","공립","N","","0","1","205","0","1","237","0","0","242","0","2","684"
"부산광역시교육청","부산광역시교육청","부산광역시 영도구","S020000485","부산체육고등학교","04","공립","N","","10","21","98","2","2","94","0","0","100","12","23","292"
"부산광역시교육청","부산광역시교육청","부산광역시 동구","S020000486","부산컴퓨터과학고등학교","04","사립","N","","3","1","251","0","0","273","0","0","277","3","1","801"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000489","한얼고등학교","04","사립","N","","0","0","127","0","1","227","0","1","212","0","2","566"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000490","부일외국어고등학교","04","사립","N","","5","15","208","0","2","195","0","0","211","5","17","614"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000492","부일전자디자인고등학교","04","사립","N","","1","1","176","0","0","173","0","0","179","1","1","528"
"부산광역시교육청","부산광역시교육청","부산광역시 해운대구","S020000493","부흥고등학교","04","공립","N","","17","8","344","5","5","387","0","1","364","22","14","1095"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000494","브니엘고등학교","04","사립","N","","4","6","179","0","1","215","0","0","217","4","7","611"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000495","브니엘여자고등학교","04","사립","N","","2","15","118","0","0","131","0","0","105","2","15","354"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000496","브니엘예술고등학교","04","사립","N","","29","19","180","11","9","165","0","0","183","40","28","528"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000497","사직고등학교","04","공립","N","","6","2","293","6","4","337","0","1","323","12","7","953"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000498","사직여자고등학교","04","사립","N","","2","7","246","0","0","280","0","0","289","2","7","815"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000499","삼성여자고등학교","04","사립","N","","5","6","296","1","4","346","0","0","355","6","10","997"
"부산광역시교육청","부산광역시교육청","부산광역시 사상구","S020000503","서부산공업고등학교","04","공립","N","","3","13","199","1","1","202","0","0","195","4","14","596"
"부산광역시교육청","부산광역시교육청","부산광역시 북구","S020000508","성도고등학교","04","사립","N","","3","5","258","2","2","327","0","0","292","5","7","877"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000509","성모여자고등학교","04","사립","N","","6","6","282","1","2","269","3","1","288","10","9","839"
"부산광역시교육청","부산광역시교육청","부산광역시 해운대구","S020000510","영산고등학교","04","사립","N","","2","9","187","0","0","208","0","0","186","2","9","581"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000511","성일여자고등학교","04","사립","N","","2","2","224","1","1","248","0","2","314","3","5","786"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000512","성지고등학교","04","사립","N","","2","2","156","0","0","181","0","0","168","2","2","505"
"부산광역시교육청","부산광역시교육청","부산광역시 해운대구","S020000517","신도고등학교","04","공립","N","","13","8","324","5","5","380","1","0","356","19","13","1060"
"부산광역시교육청","부산광역시교육청","부산광역시 해운대구","S020000521","양운고등학교","04","공립","N","","0","0","327","0","0","374","0","0","374","0","0","1075"
"부산광역시교육청","부산광역시교육청","부산광역시 부산진구","S020000522","양정고등학교","04","사립","N","","4","2","207","2","2","239","0","0","197","6","4","643"
"부산광역시교육청","부산광역시교육청","부산광역시 영도구","S020000524","영도여자고등학교","04","공립","N","","0","5","226","1","2","241","2","0","244","3","7","711"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020000527","예문여자고등학교","04","사립","N","","5","24","253","1","4","275","0","0","305","6","28","833"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000529","용인고등학교","04","사립","N","","2","8","297","3","2","378","0","0","377","5","10","1052"
"부산광역시교육청","부산광역시교육청","부산광역시 연제구","S020000530","이사벨고등학교","04","사립","N","","11","2","252","5","2","282","1","1","272","17","5","806"
"부산광역시교육청","부산광역시교육청","부산광역시 기장군","S020000532","장안제일고등학교","04","사립","N","","2","6","106","0","5","119","0","0","116","2","11","341"
"부산광역시교육청","부산광역시교육청","부산광역시 사상구","S020000535","주례여자고등학교","04","공립","N","","0","0","257","1","4","278","0","0","265","1","4","800"
"부산광역시교육청","부산광역시교육청","부산광역시 연제구","S020000536","지구촌고등학교","04","사립","N","","3","1","20","0","0","20","0","0","19","3","1","59"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020000537","지산고등학교","04","사립","N","","9","7","189","2","1","230","0","0","227","11","8","646"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000539","충렬고등학교","04","공립","N","","2","1","240","0","2","285","1","0","290","3","3","815"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000542","학산여자고등학교","04","사립","N","","0","0","316","0","0","332","0","0","327","0","0","975"
"부산광역시교육청","부산광역시교육청","부산광역시 영도구","S020000545","부산보건고등학교","04","사립","N","","2","3","215","0","0","214","0","0","214","2","3","643"
"부산광역시교육청","부산광역시교육청","부산광역시 해운대구","S020000546","부산문화여자고등학교","04","사립","N","","1","2","211","0","0","209","1","0","213","2","2","633"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020000549","해동고등학교","04","사립","N","","1","1","183","2","2","205","0","0","218","3","3","606"
"부산광역시교육청","부산광역시교육청","부산광역시 해운대구","S020000550","해운대고등학교","04","사립","N","","7","16","178","3","7","215","0","0","209","10","23","602"
"부산광역시교육청","부산광역시교육청","부산광역시 해운대구","S020000551","해운대공업고등학교","04","공립","N","","1","4","199","0","0","207","0","0","202","1","4","608"
"부산광역시교육청","부산광역시교육청","부산광역시 해운대구","S020000552","해운대관광고등학교","04","사립","N","","2","7","202","1","1","251","0","0","252","3","8","705"
"부산광역시교육청","부산광역시교육청","부산광역시 해운대구","S020000553","해운대여자고등학교","04","사립","N","","11","19","274","1","5","316","0","1","334","12","25","924"
"부산광역시교육청","부산광역시교육청","부산광역시 중구","S020000556","혜광고등학교","04","사립","N","","1","6","194","0","3","214","0","1","235","1","10","643"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000557","혜화여자고등학교","04","사립","N","","2","12","196","1","4","220","1","0","229","4","16","645"
"부산광역시교육청","부산광역시교육청","부산광역시 북구","S020000558","화명고등학교","04","공립","N","","13","7","322","3","2","434","1","1","423","17","10","1179"
"부산광역시교육청","부산광역시교육청","부산광역시 북구","S020001836","금곡고등학교","04","공립","N","","7","4","286","5","1","378","0","1","361","12","6","1025"
"부산광역시교육청","부산광역시교육청","부산광역시 금정구","S020001847","부산과학고등학교","04","공립","N","","0","2","101","0","0","101","0","0","69","0","2","271"
"부산광역시교육청","부산광역시교육청","부산광역시 남구","S020001851","분포고등학교","04","공립","N","","17","10","203","4","3","240","0","1","226","21","14","669"
"부산광역시교육청","부산광역시교육청","부산광역시 해운대구","S020001868","반여고등학교","04","공립","N","","7","5","226","5","3","256","0","0","245","12","8","727"
"부산광역시교육청","부산광역시교육청","부산광역시 해운대구","S020001877","부산센텀여자고등학교","04","사립","N","","6","8","189","2","0","183","0","0","190","8","8","562"
"부산광역시교육청","부산광역시교육청","부산광역시 연제구","S020001907","연제고등학교","04","공립","N","","17","10","242","8","1","245","2","1","242","27","12","729"
"부산광역시교육청","부산광역시교육청","부산광역시 해운대구","S020001908","해강고등학교","04","공립","N","","26","12","371","10","8","426","3","2","384","39","22","1181"
"부산광역시교육청","부산광역시교육청","부산광역시 북구","S020001999","금명여자고등학교","04","공립","N","","2","26","188","1","8","229","0","0","226","3","34","643"
"부산광역시교육청","부산광역시교육청","부산광역시 해운대구","S020002000","센텀고등학교","04","공립","N","","14","8","235","5","3","270","0","0","242","19","11","747"
"부산광역시교육청","부산광역시교육청","부산광역시 사상구","S020002002","사상고등학교","04","공립","N","","4","10","201","0","0","231","0","0","225","4","10","657"
"부산광역시교육청","부산광역시교육청","부산광역시 강서구","S020002005","명호고등학교","04","공립","N","","15","4","234","5","3","219","1","1","214","21","8","667"
"부산광역시교육청","부산광역시교육청","부산광역시 기장군","S020002008","신정고등학교","04","공립","N","","13","10","217","4","4","253","0","1","266","17","15","736"
"부산광역시교육청","부산광역시교육청","부산광역시 기장군","S020002070","정관고등학교","04","공립","N","","18","8","273","6","3","245","0","0","199","24","11","717"
"부산광역시교육청","부산광역시교육청","부산광역시 사하구","S020002096","부산일과학고등학교","04","공립","N","","0","0","104","0","0","98","0","0","71","0","0","273"
"부산광역시교육청","부산광역시교육청","부산광역시 동구","S020000347","경남여자고등학교부설방송통신고등학교","11","공립","N","","2","2","94","0","3","146","3","0","155","5","5","395"
"부산광역시교육청","부산광역시교육청","부산광역시 동래구","S020000395","동래고등학교부설방송통신고등학교","11","공립","N","","0","0","27","2","1","35","1","2","41","3","3","103"
"대구광역시교육청","교육부","대구광역시 중구","S000003490","경북대학교사범대학부설고등학교","04","국립","N","","18","7","304","2","0","363","1","0","376","21","7","1043"
"대구광역시교육청","대구광역시교육청","대구광역시 북구","S030000243","강북고등학교","04","사립","N","","4","4","333","2","2","383","0","0","363","6","6","1079"
"대구광역시교육청","대구광역시교육청","대구광역시 서구","S030000244","경덕여자고등학교","04","공립","N","","3","4","246","2","3","303","0","0","330","5","7","879"
"대구광역시교육청","대구광역시교육청","대구광역시 북구","S030000245","경명여자고등학교","04","사립","N","","3","4","286","2","0","313","1","0","323","6","4","922"
"대구광역시교육청","대구광역시교육청","대구광역시 수성구","S030000246","경북고등학교","04","공립","N","","12","13","416","5","4","506","0","0","502","17","17","1424"
"대구광역시교육청","대구광역시교육청","대구광역시 중구","S030000248","경북공업고등학교","04","사립","N","","3","1","309","0","1","324","0","0","318","3","2","951"
"대구광역시교육청","대구광역시교육청","대구광역시 달서구","S030000249","경북기계공업고등학교","04","공립","N","","0","3","300","0","1","298","0","0","302","0","4","900"
"대구광역시교육청","대구광역시교육청","대구광역시 중구","S030000252","경북여자고등학교","04","공립","N","","6","7","359","3","4","438","0","0","448","9","11","1245"
"대구광역시교육청","대구광역시교육청","대구광역시 남구","S030000255","경북여자상업고등학교","04","사립","N","","7","4","224","0","0","294","0","0","308","7","4","826"
"대구광역시교육청","대구광역시교육청","대구광역시 남구","S030000256","경북예술고등학교","04","사립","N","","34","12","444","11","1","437","0","0","433","45","13","1314"
"대구광역시교육청","대구광역시교육청","대구광역시 북구","S030000257","경상고등학교","04","사립","N","","1","2","292","2","3","347","0","1","342","3","6","981"
"대구광역시교육청","대구광역시교육청","대구광역시 남구","S030000258","경상공업고등학교","04","사립","N","","6","4","444","0","1","468","0","0","456","6","5","1368"
"대구광역시교육청","대구광역시교육청","대구광역시 북구","S030000260","경상여자고등학교","04","사립","N","","2","8","262","4","8","315","0","0","334","6","16","911"
"대구광역시교육청","대구광역시교육청","대구광역시 수성구","S030000262","경신고등학교","04","사립","N","","25","61","322","9","5","369","0","0","383","34","66","1074"
"대구광역시교육청","대구광역시교육청","대구광역시 달서구","S030000265","경원고등학교","04","사립","N","","5","6","419","0","3","470","0","0","474","5","9","1363"
"대구광역시교육청","대구광역시교육청","대구광역시 남구","S030000266","경일여자고등학교","04","사립","N","","8","46","270","6","16","226","1","0","238","15","62","734"
"대구광역시교육청","대구광역시교육청","대구광역시 달서구","S030000268","경화여자고등학교","04","사립","N","","2","2","258","6","5","346","0","0","370","8","7","974"
"대구광역시교육청","대구광역시교육청","대구광역시 서구","S030000271","계성고등학교","04","사립","N","","15","20","341","3","2","338","0","1","344","18","23","1023"
"대구광역시교육청","대구광역시교육청","대구광역시 달서구","S030000274","대구보건고등학교","04","사립","N","","5","3","365","1","1","347","0","0","319","6","4","1031"
"대구광역시교육청","대구광역시교육청","대구광역시 북구","S030000275","구암고등학교","04","공립","N","","8","2","273","5","1","350","0","0","356","13","3","979"
"대구광역시교육청","대구광역시교육청","대구광역시 수성구","S030000277","능인고등학교","04","사립","N","","17","13","417","1","5","482","0","1","503","18","19","1402"
"대구광역시교육청","대구광역시교육청","대구광역시 달성군","S030000278","다사고등학교","04","공립","N","","0","5","151","1","0","157","0","0","154","1","5","462"
"대구광역시교육청","대구광역시교육청","대구광역시 달성군","S030000280","달서고등학교","04","사립","N","","2","6","171","0","0","165","0","0","175","2","6","511"
"대구광역시교육청","대구광역시교육청","대구광역시 서구","S030000281","달성고등학교","04","공립","N","","9","1","409","7","2","479","1","1","454","17","4","1342"
"대구광역시교육청","대구광역시교육청","대구광역시 달성군","S030000282","대구소프트웨어마이스터고등학교","04","공립","N","","4","0","58","0","1","60","1","0","57","5","1","175"
"대구광역시교육청","대구광역시교육청","대구광역시 달서구","S030000283","대건고등학교","04","사립","N","","0","19","348","0","8","335","0","2","331","0","29","1014"
"대구광역시교육청","대구광역시교육청","대구광역시 남구","S030000284","대구고등학교","04","공립","N","","1","8","295","2","1","341","0","0","337","3","9","973"
"대구광역시교육청","대구광역시교육청","대구광역시 동구","S030000286","대구공업고등학교","04","공립","N","","16","12","395","0","2","416","0","0","397","16","14","1208"
"대구광역시교육청","대구광역시교육청","대구광역시 수성구","S030000288","대구과학고등학교","04","공립","N","","0","2","96","0","0","96","0","0","95","0","2","287"
"대구광역시교육청","대구광역시교육청","대구광역시 수성구","S030000289","대구남산고등학교","04","사립","N","","17","12","361","5","8","435","0","0","460","22","20","1256"
"대구광역시교육청","대구광역시교육청","대구광역시 달서구","S030000291","대구하이텍고등학교","04","공립","N","","8","15","328","1","0","336","0","0","299","9","15","963"
"대구광역시교육청","대구광역시교육청","대구광역시 동구","S030000292","대구일마이스터고등학교","04","공립","N","","0","0","120","0","0","104","0","0","108","0","0","332"
"대구광역시교육청","대구광역시교육청","대구광역시 동구","S030000293","대구동부고등학교","04","사립","N","","3","6","279","3","5","276","1","1","273","7","12","828"
"대구광역시교육청","대구광역시교육청","대구광역시 달서구","S030000295","대구상원고등학교","04","공립","N","","19","12","397","8","4","454","0","0","449","27","16","1300"
"대구광역시교육청","대구광역시교육청","대구광역시 서구","S030000296","대구서부고등학교","04","공립","N","","5","3","273","1","1","306","1","1","325","7","5","904"
"대구광역시교육청","대구광역시교육청","대구광역시 서구","S030000297","대구과학기술고등학교","04","공립","N","","3","22","332","1","1","298","0","0","298","4","23","928"
"대구광역시교육청","대구광역시교육청","대구광역시 남구","S030000299","대구여자상업고등학교","04","사립","N","","2","4","279","1","0","288","0","0","293","3","4","860"
"대구광역시교육청","대구광역시교육청","대구광역시 수성구","S030000300","대구여자고등학교","04","공립","N","","14","9","417","4","3","515","0","0","528","18","12","1460"
"대구광역시교육청","대구광역시교육청","대구광역시 달서구","S030000302","대구외국어고등학교","04","공립","N","","0","2","149","0","3","147","0","0","146","0","5","442"
"대구광역시교육청","대구광역시교육청","대구광역시 수성구","S030000303","대구농업마이스터고등학교","04","공립","N","","0","1","128","2","2","263","0","0","235","2","3","626"
"대구광역시교육청","대구광역시교육청","대구광역시 달서구","S030000304","대구전자공업고등학교","04","공립","N","","1","1","284","1","1","290","0","0","288","2","2","862"
